"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad21cd","transactionid","id","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
3539.68253968254,2014,2014-09-08,"S","F",223000,"BN15 0AB","E07000223","{A9C9B3CF-4D3A-4C2B-8502-7F6E27B9C40D}","12727310",63,4,11,61,86,"England and Wales: 1930-1949"
1570.74973600845,2001,2001-02-09,"S","F",119000,"BN15 0AB","E07000223","{258D68CE-A0E1-4072-B22F-F933FC662089}","12714586",75.76,3,12,60,70,"England and Wales: 1950-1966"
3230.08849557522,2020,2020-06-08,"S","F",365000,"BN15 0AB","E07000223","{AC07BBD0-940C-0445-E053-6C04A8C01E31}","12720676",113,4,11,64,85,"England and Wales: 1950-1966"
2280.87324861518,2009,2009-03-02,"T","F",140000,"BN15 0AB","E07000223","{4AAD8929-E93E-46CF-9BF1-3E1F76F9519C}","12714082",61.38,3,11,73,74,"England and Wales: 1930-1949"
371.238938053097,1995,1995-09-29,"S","F",41950,"BN15 0AB","E07000223","{EDBA8FC4-F77E-4A2E-9292-B73D182B4EDF}","12720676",113,4,11,64,85,"England and Wales: 1950-1966"
1058.55855855856,2000,2000-06-20,"S","F",117500,"BN15 0AB","E07000223","{0479E53B-975C-4701-898B-730C62BC95DE}","12729156",111,6,11,67,80,"England and Wales: 1930-1949"
2651.02827763496,2009,2009-12-18,"S","F",165000,"BN15 0AB","E07000223","{2984AED3-378D-4C1D-A85F-D8ACCDF84A28}","12721133",62.24,4,11,62,73,""
2012.83783783784,2003,2003-12-19,"S","F",148950,"BN15 0AB","E07000223","{FC49B685-F192-4D55-AD06-DD3E05F5877A}","12719676",74,4,11,62,85,"England and Wales: 1950-1966"
2771.91129883844,2011,2011-04-01,"S","F",210000,"BN15 0AB","E07000223","{4E02C74B-80B4-46DD-946B-F9B9029B5C1A}","12714586",75.76,3,12,60,70,"England and Wales: 1950-1966"
2798.21404771425,2010,2010-06-28,"S","F",209950,"BN15 0AB","E07000223","{99F07DFA-96F0-45BF-A3DC-37E5EFB3AAF9}","12729205",75.03,4,11,63,70,"England and Wales: 1930-1949"
2902.41606526514,2009,2009-12-10,"S","F",185000,"BN15 0AD","E07000223","{2C554D21-9277-4C41-9142-9559DE2C9311}","12723629",63.74,3,11,42,50,"England and Wales: 1950-1966"
3066.7901615725,2011,2011-01-20,"S","F",298000,"BN15 0AD","E07000223","{3FABCF2B-ECAA-428F-A3C3-CF07459BC015}","12726993",97.17,NA,11,81,82,"NO DATA!"
4309.48275862069,2014,2014-09-12,"S","F",249950,"BN15 0AD","E07000223","{64C5B557-62B1-4081-9048-2D2E1DC2EB20}","12726681",58,4,12,69,89,"England and Wales: 1930-1949"
3422.29199372057,2007,2007-06-26,"S","F",218000,"BN15 0AD","E07000223","{8A7B27D3-0BAE-4EFF-A0C5-09D81CF7651F}","12721879",63.7,3,11,59,74,"England and Wales: 1930-1949"
2213.48314606742,2013,2013-07-08,"S","F",197000,"BN15 0AD","E07000223","{F8BC497E-2B47-4DFD-A37A-743B5E483A22}","12723683",89,5,11,50,78,"England and Wales: 1930-1949"
3146.06741573034,2015,2015-09-30,"S","F",280000,"BN15 0AD","E07000223","{23B6165F-1DB3-FCF4-E050-A8C0620577FA}","12723683",89,5,11,50,78,"England and Wales: 1930-1949"
2822.91666666667,2018,2018-08-06,"S","F",271000,"BN15 0AD","E07000223","{75050A85-E37A-9A88-E053-6B04A8C02390}","12712722",96,4,12,59,78,"England and Wales: 1930-1949"
2572.81053823196,2011,2011-08-05,"D","F",250000,"BN15 0AD","E07000223","{479E6CF5-FD35-471A-9D8E-C80F459AA2D5}","12723952",97.17,NA,11,81,83,"NO DATA!"
5492.1875,2022,2022-05-03,"D","F",351500,"BN15 0AD","E07000223","{E2D14906-4C72-4C2D-E053-6B04A8C0422B}","12733376",64,4,11,58,84,"England and Wales: 1950-1966"
1057.42638685538,1996,1996-08-09,"S","F",65000,"BN15 0AD","E07000223","{4BF2F401-AD70-4FED-B75C-08B2946F102E}","12729469",61.47,4,12,53,71,"England and Wales: 1930-1949"
